dp_code,tag_id
E1-9_27,esrs_AdministrativeManagementAndSupervisoryBodiesHaveApprovedTransitionClimateChange
E1-9_27,esrs_AmountOfCarbonCreditsOutsideValueChainPlannedToBeCancelledInFuture
E1-9_27,esrs_ESRSE1ClimateChangeMember
E1-9_27,esrs_ExplanationOfAnyPotentialDifferencesBetweenSignificantOpExAndCapExDisclosedUnderESRSE1AndKeyPerformanceIndicatorsDisclosedUnderCommissionDelegatedRegulationEU2021NO2178TextBlockExplanatory
E1-9_27,esrs_ExplanationOfNegativeMaterialityAssessmentForESRSE1ClimateChangeExplanatory
E1-9_28,esrs_AbsoluteValueOfLocationBasedScope2GreenhouseGasEmissionsReduction
E1-9_28,esrs_AchievedGHGEmissionReductions
E1-9_28,esrs_AdministrativeManagementAndSupervisoryBodiesHaveApprovedTransitionClimateChange
E1-9_28,esrs_AmountOfCarbonCreditsOutsideValueChainPlannedToBeCancelledInFuture
E1-9_28,esrs_ESRSE1ClimateChangeMember
E1-9_28,esrs_ExplanationOfAnyPotentialDifferencesBetweenSignificantOpExAndCapExDisclosedUnderESRSE1AndKeyPerformanceIndicatorsDisclosedUnderCommissionDelegatedRegulationEU2021NO2178TextBlockExplanatory
E1-9_28,esrs_ExplanationOfNegativeMaterialityAssessmentForESRSE1ClimateChangeExplanatory
E1-9_29,esrs_ESRSE1ClimateChangeMember
E1-9_29,esrs_ExplanationOfAnyPotentialDifferencesBetweenSignificantOpExAndCapExDisclosedUnderESRSE1AndKeyPerformanceIndicatorsDisclosedUnderCommissionDelegatedRegulationEU2021NO2178TextBlockExplanatory
E1-9_29,esrs_ExplanationOfNegativeMaterialityAssessmentForESRSE1ClimateChangeExplanatory
E1-9_30,esrs_ESRSE1ClimateChangeMember
E1-9_30,esrs_ExplanationOfAnyPotentialDifferencesBetweenSignificantOpExAndCapExDisclosedUnderESRSE1AndKeyPerformanceIndicatorsDisclosedUnderCommissionDelegatedRegulationEU2021NO2178TextBlockExplanatory
E1-9_30,esrs_ExplanationOfNegativeMaterialityAssessmentForESRSE1ClimateChangeExplanatory
E1-9_31,esrs_ESRSE1ClimateChangeMember
E1-9_31,esrs_ExplanationOfAnyPotentialDifferencesBetweenSignificantOpExAndCapExDisclosedUnderESRSE1AndKeyPerformanceIndicatorsDisclosedUnderCommissionDelegatedRegulationEU2021NO2178TextBlockExplanatory
E1-9_31,esrs_ExplanationOfNegativeMaterialityAssessmentForESRSE1ClimateChangeExplanatory
E1-9_32,esrs_ESRSE1ClimateChangeMember
E1-9_32,esrs_ExplanationOfAnyPotentialDifferencesBetweenSignificantOpExAndCapExDisclosedUnderESRSE1AndKeyPerformanceIndicatorsDisclosedUnderCommissionDelegatedRegulationEU2021NO2178TextBlockExplanatory
E1-9_32,esrs_ExplanationOfNegativeMaterialityAssessmentForESRSE1ClimateChangeExplanatory
E1-9_33,esrs_ESRSE1ClimateChangeMember
E1-9_33,esrs_ExplanationOfAnyPotentialDifferencesBetweenSignificantOpExAndCapExDisclosedUnderESRSE1AndKeyPerformanceIndicatorsDisclosedUnderCommissionDelegatedRegulationEU2021NO2178TextBlockExplanatory
E1-9_33,esrs_ExplanationOfNegativeMaterialityAssessmentForESRSE1ClimateChangeExplanatory
E1-9_34,esrs_ESRSE1ClimateChangeMember
E1-9_34,esrs_ExplanationOfAnyPotentialDifferencesBetweenSignificantOpExAndCapExDisclosedUnderESRSE1AndKeyPerformanceIndicatorsDisclosedUnderCommissionDelegatedRegulationEU2021NO2178TextBlockExplanatory
E1-9_34,esrs_ExplanationOfNegativeMaterialityAssessmentForESRSE1ClimateChangeExplanatory
E1-9_35,esrs_ESRSE1ClimateChangeMember
E1-9_35,esrs_ExplanationOfAnyPotentialDifferencesBetweenSignificantOpExAndCapExDisclosedUnderESRSE1AndKeyPerformanceIndicatorsDisclosedUnderCommissionDelegatedRegulationEU2021NO2178TextBlockExplanatory
E1-9_35,esrs_ExplanationOfNegativeMaterialityAssessmentForESRSE1ClimateChangeExplanatory
E1-9_36,esrs_ESRSE1ClimateChangeMember
E1-9_36,esrs_ExplanationOfAnyPotentialDifferencesBetweenSignificantOpExAndCapExDisclosedUnderESRSE1AndKeyPerformanceIndicatorsDisclosedUnderCommissionDelegatedRegulationEU2021NO2178TextBlockExplanatory
E1-9_36,esrs_ExplanationOfNegativeMaterialityAssessmentForESRSE1ClimateChangeExplanatory
E1-9_37,esrs_ESRSE1ClimateChangeMember
E1-9_37,esrs_ExplanationOfAnyPotentialDifferencesBetweenSignificantOpExAndCapExDisclosedUnderESRSE1AndKeyPerformanceIndicatorsDisclosedUnderCommissionDelegatedRegulationEU2021NO2178TextBlockExplanatory
E1-9_37,esrs_ExplanationOfNegativeMaterialityAssessmentForESRSE1ClimateChangeExplanatory
E1-9_38,esrs_ESRSE1ClimateChangeMember
E1-9_38,esrs_ExplanationOfAnyPotentialDifferencesBetweenSignificantOpExAndCapExDisclosedUnderESRSE1AndKeyPerformanceIndicatorsDisclosedUnderCommissionDelegatedRegulationEU2021NO2178TextBlockExplanatory
E1-9_38,esrs_ExplanationOfNegativeMaterialityAssessmentForESRSE1ClimateChangeExplanatory
E1-9_39,esrs_ESRSE1ClimateChangeMember
E1-9_39,esrs_ExplanationOfAnyPotentialDifferencesBetweenSignificantOpExAndCapExDisclosedUnderESRSE1AndKeyPerformanceIndicatorsDisclosedUnderCommissionDelegatedRegulationEU2021NO2178TextBlockExplanatory
E1-9_39,esrs_ExplanationOfNegativeMaterialityAssessmentForESRSE1ClimateChangeExplanatory
E1-9_40,esrs_ESRSE1ClimateChangeMember
E1-9_40,esrs_ExplanationOfAnyPotentialDifferencesBetweenSignificantOpExAndCapExDisclosedUnderESRSE1AndKeyPerformanceIndicatorsDisclosedUnderCommissionDelegatedRegulationEU2021NO2178TextBlockExplanatory
E1-9_40,esrs_ExplanationOfNegativeMaterialityAssessmentForESRSE1ClimateChangeExplanatory
E1-9_41,esrs_AbsoluteValueOfLocationBasedScope2GreenhouseGasEmissionsReduction
E1-9_41,esrs_AchievedGHGEmissionReductions
E1-9_41,esrs_AdministrativeManagementAndSupervisoryBodiesHaveApprovedTransitionClimateChange
E1-9_41,esrs_AmountOfCarbonCreditsOutsideValueChainPlannedToBeCancelledInFuture
E1-9_41,esrs_ESRSE1ClimateChangeMember
E1-9_41,esrs_ExplanationOfAnyPotentialDifferencesBetweenSignificantOpExAndCapExDisclosedUnderESRSE1AndKeyPerformanceIndicatorsDisclosedUnderCommissionDelegatedRegulationEU2021NO2178TextBlockExplanatory
E1-9_41,esrs_ExplanationOfNegativeMaterialityAssessmentForESRSE1ClimateChangeExplanatory
E1-9_42,esrs_AbsoluteValueOfLocationBasedScope2GreenhouseGasEmissionsReduction
E1-9_42,esrs_AchievedGHGEmissionReductions
E1-9_42,esrs_AdministrativeManagementAndSupervisoryBodiesHaveApprovedTransitionClimateChange
E1-9_42,esrs_AmountOfCarbonCreditsOutsideValueChainPlannedToBeCancelledInFuture
E1-9_42,esrs_ESRSE1ClimateChangeMember
E1-9_42,esrs_ExplanationOfAnyPotentialDifferencesBetweenSignificantOpExAndCapExDisclosedUnderESRSE1AndKeyPerformanceIndicatorsDisclosedUnderCommissionDelegatedRegulationEU2021NO2178TextBlockExplanatory
E1-9_42,esrs_ExplanationOfNegativeMaterialityAssessmentForESRSE1ClimateChangeExplanatory
E1-9_43,esrs_AbsoluteValueOfLocationBasedScope2GreenhouseGasEmissionsReduction
E1-9_43,esrs_AchievedGHGEmissionReductions
E1-9_43,esrs_AdministrativeManagementAndSupervisoryBodiesHaveApprovedTransitionClimateChange
E1-9_43,esrs_AmountOfCarbonCreditsOutsideValueChainPlannedToBeCancelledInFuture
E1-9_43,esrs_ESRSE1ClimateChangeMember
E1-9_43,esrs_ExplanationOfAnyPotentialDifferencesBetweenSignificantOpExAndCapExDisclosedUnderESRSE1AndKeyPerformanceIndicatorsDisclosedUnderCommissionDelegatedRegulationEU2021NO2178TextBlockExplanatory
E1-9_43,esrs_ExplanationOfNegativeMaterialityAssessmentForESRSE1ClimateChangeExplanatory
E1-9_44,esrs_AbsoluteValueOfLocationBasedScope2GreenhouseGasEmissionsReduction
E1-9_44,esrs_AchievedGHGEmissionReductions
E1-9_44,esrs_AdministrativeManagementAndSupervisoryBodiesHaveApprovedTransitionClimateChange
E1-9_44,esrs_AmountOfCarbonCreditsOutsideValueChainPlannedToBeCancelledInFuture
E1-9_44,esrs_ESRSE1ClimateChangeMember
E1-9_44,esrs_ExplanationOfAnyPotentialDifferencesBetweenSignificantOpExAndCapExDisclosedUnderESRSE1AndKeyPerformanceIndicatorsDisclosedUnderCommissionDelegatedRegulationEU2021NO2178TextBlockExplanatory
E1-9_44,esrs_ExplanationOfNegativeMaterialityAssessmentForESRSE1ClimateChangeExplanatory
E1-GOV-3_01,esrs_AbsoluteValueOfLocationBasedScope2GreenhouseGasEmissionsReduction
E1-GOV-3_01,esrs_AchievedGHGEmissionReductions
E1-GOV-3_01,esrs_AdministrativeManagementAndSupervisoryBodiesHaveApprovedTransitionClimateChange
E1-GOV-3_01,esrs_AmountOfCarbonCreditsOutsideValueChainPlannedToBeCancelledInFuture
E1-GOV-3_01,esrs_ESRSE1ClimateChangeMember
E1-GOV-3_01,esrs_ExplanationOfAnyPotentialDifferencesBetweenSignificantOpExAndCapExDisclosedUnderESRSE1AndKeyPerformanceIndicatorsDisclosedUnderCommissionDelegatedRegulationEU2021NO2178TextBlockExplanatory
E1-GOV-3_01,esrs_ExplanationOfNegativeMaterialityAssessmentForESRSE1ClimateChangeExplanatory
E1-GOV-3_02,esrs_AbsoluteValueOfLocationBasedScope2GreenhouseGasEmissionsReduction
E1-GOV-3_02,esrs_AchievedGHGEmissionReductions
E1-GOV-3_02,esrs_AdministrativeManagementAndSupervisoryBodiesHaveApprovedTransitionClimateChange
E1-GOV-3_02,esrs_AmountOfCarbonCreditsOutsideValueChainPlannedToBeCancelledInFuture
E1-GOV-3_02,esrs_ESRSE1ClimateChangeMember
E1-GOV-3_02,esrs_ExplanationOfAnyPotentialDifferencesBetweenSignificantOpExAndCapExDisclosedUnderESRSE1AndKeyPerformanceIndicatorsDisclosedUnderCommissionDelegatedRegulationEU2021NO2178TextBlockExplanatory
E1-GOV-3_02,esrs_ExplanationOfNegativeMaterialityAssessmentForESRSE1ClimateChangeExplanatory
E1-GOV-3_03,esrs_AbsoluteValueOfLocationBasedScope2GreenhouseGasEmissionsReduction
E1-GOV-3_03,esrs_AchievedGHGEmissionReductions
E1-GOV-3_03,esrs_AdministrativeManagementAndSupervisoryBodiesHaveApprovedTransitionClimateChange
E1-GOV-3_03,esrs_AmountOfCarbonCreditsOutsideValueChainPlannedToBeCancelledInFuture
E1-GOV-3_03,esrs_ESRSE1ClimateChangeMember
E1-GOV-3_03,esrs_ExplanationOfAnyPotentialDifferencesBetweenSignificantOpExAndCapExDisclosedUnderESRSE1AndKeyPerformanceIndicatorsDisclosedUnderCommissionDelegatedRegulationEU2021NO2178TextBlockExplanatory
E1-GOV-3_03,esrs_ExplanationOfNegativeMaterialityAssessmentForESRSE1ClimateChangeExplanatory
E1-IRO-1_01,esrs_AbsoluteValueOfLocationBasedScope2GreenhouseGasEmissionsReduction
E1-IRO-1_01,esrs_AchievedGHGEmissionReductions
E1-IRO-1_01,esrs_AdministrativeManagementAndSupervisoryBodiesHaveApprovedTransitionClimateChange
E1-IRO-1_01,esrs_AmountOfCarbonCreditsOutsideValueChainPlannedToBeCancelledInFuture
E1-IRO-1_01,esrs_ESRSE1ClimateChangeMember
E1-IRO-1_01,esrs_ExplanationOfAnyPotentialDifferencesBetweenSignificantOpExAndCapExDisclosedUnderESRSE1AndKeyPerformanceIndicatorsDisclosedUnderCommissionDelegatedRegulationEU2021NO2178TextBlockExplanatory
E1-IRO-1_01,esrs_ExplanationOfNegativeMaterialityAssessmentForESRSE1ClimateChangeExplanatory
E1-IRO-1_02,esrs_AbsoluteValueOfLocationBasedScope2GreenhouseGasEmissionsReduction
E1-IRO-1_02,esrs_AchievedGHGEmissionReductions
E1-IRO-1_02,esrs_AdministrativeManagementAndSupervisoryBodiesHaveApprovedTransitionClimateChange
E1-IRO-1_02,esrs_AmountOfCarbonCreditsOutsideValueChainPlannedToBeCancelledInFuture
E1-IRO-1_02,esrs_ESRSE1ClimateChangeMember
E1-IRO-1_02,esrs_ExplanationOfAnyPotentialDifferencesBetweenSignificantOpExAndCapExDisclosedUnderESRSE1AndKeyPerformanceIndicatorsDisclosedUnderCommissionDelegatedRegulationEU2021NO2178TextBlockExplanatory
E1-IRO-1_02,esrs_ExplanationOfNegativeMaterialityAssessmentForESRSE1ClimateChangeExplanatory
E1-IRO-1_03,esrs_AbsoluteValueOfLocationBasedScope2GreenhouseGasEmissionsReduction
E1-IRO-1_03,esrs_AchievedGHGEmissionReductions
E1-IRO-1_03,esrs_AdministrativeManagementAndSupervisoryBodiesHaveApprovedTransitionClimateChange
E1-IRO-1_03,esrs_AmountOfCarbonCreditsOutsideValueChainPlannedToBeCancelledInFuture
E1-IRO-1_03,esrs_ESRSE1ClimateChangeMember
E1-IRO-1_03,esrs_ExplanationOfAnyPotentialDifferencesBetweenSignificantOpExAndCapExDisclosedUnderESRSE1AndKeyPerformanceIndicatorsDisclosedUnderCommissionDelegatedRegulationEU2021NO2178TextBlockExplanatory
E1-IRO-1_03,esrs_ExplanationOfNegativeMaterialityAssessmentForESRSE1ClimateChangeExplanatory
E1-IRO-1_04,esrs_AbsoluteValueOfLocationBasedScope2GreenhouseGasEmissionsReduction
E1-IRO-1_04,esrs_AchievedGHGEmissionReductions
E1-IRO-1_04,esrs_AdministrativeManagementAndSupervisoryBodiesHaveApprovedTransitionClimateChange
E1-IRO-1_04,esrs_AmountOfCarbonCreditsOutsideValueChainPlannedToBeCancelledInFuture
E1-IRO-1_04,esrs_ESRSE1ClimateChangeMember
E1-IRO-1_04,esrs_ExplanationOfAnyPotentialDifferencesBetweenSignificantOpExAndCapExDisclosedUnderESRSE1AndKeyPerformanceIndicatorsDisclosedUnderCommissionDelegatedRegulationEU2021NO2178TextBlockExplanatory
E1-IRO-1_04,esrs_ExplanationOfNegativeMaterialityAssessmentForESRSE1ClimateChangeExplanatory
E1-IRO-1_05,esrs_ESRSE1ClimateChangeMember
E1-IRO-1_05,esrs_ExplanationOfAnyPotentialDifferencesBetweenSignificantOpExAndCapExDisclosedUnderESRSE1AndKeyPerformanceIndicatorsDisclosedUnderCommissionDelegatedRegulationEU2021NO2178TextBlockExplanatory
E1-IRO-1_05,esrs_ExplanationOfNegativeMaterialityAssessmentForESRSE1ClimateChangeExplanatory
E1-IRO-1_06,esrs_AbsoluteValueOfLocationBasedScope2GreenhouseGasEmissionsReduction
E1-IRO-1_06,esrs_AchievedGHGEmissionReductions
E1-IRO-1_06,esrs_AdministrativeManagementAndSupervisoryBodiesHaveApprovedTransitionClimateChange
E1-IRO-1_06,esrs_AmountOfCarbonCreditsOutsideValueChainPlannedToBeCancelledInFuture
E1-IRO-1_06,esrs_ESRSE1ClimateChangeMember
E1-IRO-1_06,esrs_ExplanationOfAnyPotentialDifferencesBetweenSignificantOpExAndCapExDisclosedUnderESRSE1AndKeyPerformanceIndicatorsDisclosedUnderCommissionDelegatedRegulationEU2021NO2178TextBlockExplanatory
E1-IRO-1_06,esrs_ExplanationOfNegativeMaterialityAssessmentForESRSE1ClimateChangeExplanatory
E1-IRO-1_07,esrs_AbsoluteValueOfLocationBasedScope2GreenhouseGasEmissionsReduction
E1-IRO-1_07,esrs_AchievedGHGEmissionReductions
E1-IRO-1_07,esrs_AdministrativeManagementAndSupervisoryBodiesHaveApprovedTransitionClimateChange
E1-IRO-1_07,esrs_AmountOfCarbonCreditsOutsideValueChainPlannedToBeCancelledInFuture
E1-IRO-1_07,esrs_ESRSE1ClimateChangeMember
E1-IRO-1_07,esrs_ExplanationOfAnyPotentialDifferencesBetweenSignificantOpExAndCapExDisclosedUnderESRSE1AndKeyPerformanceIndicatorsDisclosedUnderCommissionDelegatedRegulationEU2021NO2178TextBlockExplanatory
E1-IRO-1_07,esrs_ExplanationOfNegativeMaterialityAssessmentForESRSE1ClimateChangeExplanatory
E1-IRO-1_08,esrs_AbsoluteValueOfLocationBasedScope2GreenhouseGasEmissionsReduction
E1-IRO-1_08,esrs_AchievedGHGEmissionReductions
E1-IRO-1_08,esrs_AdministrativeManagementAndSupervisoryBodiesHaveApprovedTransitionClimateChange
E1-IRO-1_08,esrs_AmountOfCarbonCreditsOutsideValueChainPlannedToBeCancelledInFuture
E1-IRO-1_08,esrs_ESRSE1ClimateChangeMember
E1-IRO-1_08,esrs_ExplanationOfAnyPotentialDifferencesBetweenSignificantOpExAndCapExDisclosedUnderESRSE1AndKeyPerformanceIndicatorsDisclosedUnderCommissionDelegatedRegulationEU2021NO2178TextBlockExplanatory
E1-IRO-1_08,esrs_ExplanationOfNegativeMaterialityAssessmentForESRSE1ClimateChangeExplanatory
E1-IRO-1_09,esrs_AbsoluteValueOfLocationBasedScope2GreenhouseGasEmissionsReduction
E1-IRO-1_09,esrs_AchievedGHGEmissionReductions
E1-IRO-1_09,esrs_AdministrativeManagementAndSupervisoryBodiesHaveApprovedTransitionClimateChange
E1-IRO-1_09,esrs_AmountOfCarbonCreditsOutsideValueChainPlannedToBeCancelledInFuture
E1-IRO-1_09,esrs_ESRSE1ClimateChangeMember
E1-IRO-1_09,esrs_ExplanationOfAnyPotentialDifferencesBetweenSignificantOpExAndCapExDisclosedUnderESRSE1AndKeyPerformanceIndicatorsDisclosedUnderCommissionDelegatedRegulationEU2021NO2178TextBlockExplanatory
E1-IRO-1_09,esrs_ExplanationOfNegativeMaterialityAssessmentForESRSE1ClimateChangeExplanatory
E1-IRO-1_10,esrs_ESRSE1ClimateChangeMember
E1-IRO-1_10,esrs_ExplanationOfAnyPotentialDifferencesBetweenSignificantOpExAndCapExDisclosedUnderESRSE1AndKeyPerformanceIndicatorsDisclosedUnderCommissionDelegatedRegulationEU2021NO2178TextBlockExplanatory
E1-IRO-1_10,esrs_ExplanationOfNegativeMaterialityAssessmentForESRSE1ClimateChangeExplanatory
E1-IRO-1_11,esrs_ESRSE1ClimateChangeMember
E1-IRO-1_11,esrs_ExplanationOfAnyPotentialDifferencesBetweenSignificantOpExAndCapExDisclosedUnderESRSE1AndKeyPerformanceIndicatorsDisclosedUnderCommissionDelegatedRegulationEU2021NO2178TextBlockExplanatory
E1-IRO-1_11,esrs_ExplanationOfNegativeMaterialityAssessmentForESRSE1ClimateChangeExplanatory
E1-IRO-1_12,esrs_ESRSE1ClimateChangeMember
E1-IRO-1_12,esrs_ExplanationOfAnyPotentialDifferencesBetweenSignificantOpExAndCapExDisclosedUnderESRSE1AndKeyPerformanceIndicatorsDisclosedUnderCommissionDelegatedRegulationEU2021NO2178TextBlockExplanatory
E1-IRO-1_12,esrs_ExplanationOfNegativeMaterialityAssessmentForESRSE1ClimateChangeExplanatory
E1-IRO-1_13,esrs_AbsoluteValueOfLocationBasedScope2GreenhouseGasEmissionsReduction
E1-IRO-1_13,esrs_AchievedGHGEmissionReductions
E1-IRO-1_13,esrs_AdministrativeManagementAndSupervisoryBodiesHaveApprovedTransitionClimateChange
E1-IRO-1_13,esrs_AmountOfCarbonCreditsOutsideValueChainPlannedToBeCancelledInFuture
E1-IRO-1_13,esrs_ESRSE1ClimateChangeMember
E1-IRO-1_13,esrs_ExplanationOfAnyPotentialDifferencesBetweenSignificantOpExAndCapExDisclosedUnderESRSE1AndKeyPerformanceIndicatorsDisclosedUnderCommissionDelegatedRegulationEU2021NO2178TextBlockExplanatory
E1-IRO-1_13,esrs_ExplanationOfNegativeMaterialityAssessmentForESRSE1ClimateChangeExplanatory
E1-IRO-1_14,esrs_AbsoluteValueOfLocationBasedScope2GreenhouseGasEmissionsReduction
E1-IRO-1_14,esrs_AchievedGHGEmissionReductions
E1-IRO-1_14,esrs_AdministrativeManagementAndSupervisoryBodiesHaveApprovedTransitionClimateChange
E1-IRO-1_14,esrs_AmountOfCarbonCreditsOutsideValueChainPlannedToBeCancelledInFuture
E1-IRO-1_14,esrs_ESRSE1ClimateChangeMember
E1-IRO-1_14,esrs_ExplanationOfAnyPotentialDifferencesBetweenSignificantOpExAndCapExDisclosedUnderESRSE1AndKeyPerformanceIndicatorsDisclosedUnderCommissionDelegatedRegulationEU2021NO2178TextBlockExplanatory
E1-IRO-1_14,esrs_ExplanationOfNegativeMaterialityAssessmentForESRSE1ClimateChangeExplanatory
E1-IRO-1_15,esrs_AbsoluteValueOfLocationBasedScope2GreenhouseGasEmissionsReduction
E1-IRO-1_15,esrs_AchievedGHGEmissionReductions
E1-IRO-1_15,esrs_AdministrativeManagementAndSupervisoryBodiesHaveApprovedTransitionClimateChange
E1-IRO-1_15,esrs_AmountOfCarbonCreditsOutsideValueChainPlannedToBeCancelledInFuture
E1-IRO-1_15,esrs_ESRSE1ClimateChangeMember
E1-IRO-1_15,esrs_ExplanationOfAnyPotentialDifferencesBetweenSignificantOpExAndCapExDisclosedUnderESRSE1AndKeyPerformanceIndicatorsDisclosedUnderCommissionDelegatedRegulationEU2021NO2178TextBlockExplanatory
E1-IRO-1_15,esrs_ExplanationOfNegativeMaterialityAssessmentForESRSE1ClimateChangeExplanatory
E1-IRO-1_16,esrs_AbsoluteValueOfLocationBasedScope2GreenhouseGasEmissionsReduction
E1-IRO-1_16,esrs_AchievedGHGEmissionReductions
E1-IRO-1_16,esrs_AdministrativeManagementAndSupervisoryBodiesHaveApprovedTransitionClimateChange
E1-IRO-1_16,esrs_AmountOfCarbonCreditsOutsideValueChainPlannedToBeCancelledInFuture
E1-IRO-1_16,esrs_ESRSE1ClimateChangeMember
E1-IRO-1_16,esrs_ExplanationOfAnyPotentialDifferencesBetweenSignificantOpExAndCapExDisclosedUnderESRSE1AndKeyPerformanceIndicatorsDisclosedUnderCommissionDelegatedRegulationEU2021NO2178TextBlockExplanatory
E1-IRO-1_16,esrs_ExplanationOfNegativeMaterialityAssessmentForESRSE1ClimateChangeExplanatory
E1-MDR-A_01-12,esrs_AbsoluteValueOfLocationBasedScope2GreenhouseGasEmissionsReduction
E1-MDR-A_01-12,esrs_AchievedGHGEmissionReductions
E1-MDR-A_01-12,esrs_AdministrativeManagementAndSupervisoryBodiesHaveApprovedTransitionClimateChange
E1-MDR-A_01-12,esrs_AmountOfCarbonCreditsOutsideValueChainPlannedToBeCancelledInFuture
E1-MDR-A_01-12,esrs_ESRSE1ClimateChangeMember
E1-MDR-A_01-12,esrs_ExplanationOfAnyPotentialDifferencesBetweenSignificantOpExAndCapExDisclosedUnderESRSE1AndKeyPerformanceIndicatorsDisclosedUnderCommissionDelegatedRegulationEU2021NO2178TextBlockExplanatory
E1-MDR-A_01-12,esrs_ExplanationOfNegativeMaterialityAssessmentForESRSE1ClimateChangeExplanatory
E1-MDR-A_13-14,esrs_ESRSE1ClimateChangeMember
E1-MDR-A_13-14,esrs_ExplanationOfAnyPotentialDifferencesBetweenSignificantOpExAndCapExDisclosedUnderESRSE1AndKeyPerformanceIndicatorsDisclosedUnderCommissionDelegatedRegulationEU2021NO2178TextBlockExplanatory
E1-MDR-A_13-14,esrs_ExplanationOfNegativeMaterialityAssessmentForESRSE1ClimateChangeExplanatory
E1-MDR-P_01-06,esrs_AbsoluteValueOfLocationBasedScope2GreenhouseGasEmissionsReduction
E1-MDR-P_01-06,esrs_AchievedGHGEmissionReductions
E1-MDR-P_01-06,esrs_AdministrativeManagementAndSupervisoryBodiesHaveApprovedTransitionClimateChange
E1-MDR-P_01-06,esrs_AmountOfCarbonCreditsOutsideValueChainPlannedToBeCancelledInFuture
E1-MDR-P_01-06,esrs_ESRSE1ClimateChangeMember
E1-MDR-P_01-06,esrs_ExplanationOfAnyPotentialDifferencesBetweenSignificantOpExAndCapExDisclosedUnderESRSE1AndKeyPerformanceIndicatorsDisclosedUnderCommissionDelegatedRegulationEU2021NO2178TextBlockExplanatory
E1-MDR-P_01-06,esrs_ExplanationOfNegativeMaterialityAssessmentForESRSE1ClimateChangeExplanatory
E1-MDR-P_07-08,esrs_ESRSE1ClimateChangeMember
E1-MDR-P_07-08,esrs_ExplanationOfAnyPotentialDifferencesBetweenSignificantOpExAndCapExDisclosedUnderESRSE1AndKeyPerformanceIndicatorsDisclosedUnderCommissionDelegatedRegulationEU2021NO2178TextBlockExplanatory
E1-MDR-P_07-08,esrs_ExplanationOfNegativeMaterialityAssessmentForESRSE1ClimateChangeExplanatory
E1-MDR-T_01-13,esrs_ESRSE1ClimateChangeMember
E1-MDR-T_01-13,esrs_ExplanationOfAnyPotentialDifferencesBetweenSignificantOpExAndCapExDisclosedUnderESRSE1AndKeyPerformanceIndicatorsDisclosedUnderCommissionDelegatedRegulationEU2021NO2178TextBlockExplanatory
E1-MDR-T_01-13,esrs_ExplanationOfNegativeMaterialityAssessmentForESRSE1ClimateChangeExplanatory
E1-MDR-T_14-19,esrs_ESRSE1ClimateChangeMember
E1-MDR-T_14-19,esrs_ExplanationOfAnyPotentialDifferencesBetweenSignificantOpExAndCapExDisclosedUnderESRSE1AndKeyPerformanceIndicatorsDisclosedUnderCommissionDelegatedRegulationEU2021NO2178TextBlockExplanatory
E1-MDR-T_14-19,esrs_ExplanationOfNegativeMaterialityAssessmentForESRSE1ClimateChangeExplanatory
E1-SBM-3_01,esrs_AbsoluteValueOfLocationBasedScope2GreenhouseGasEmissionsReduction
E1-SBM-3_01,esrs_AchievedGHGEmissionReductions
E1-SBM-3_01,esrs_AdministrativeManagementAndSupervisoryBodiesHaveApprovedTransitionClimateChange
E1-SBM-3_01,esrs_AmountOfCarbonCreditsOutsideValueChainPlannedToBeCancelledInFuture
E1-SBM-3_01,esrs_ESRSE1ClimateChangeMember
E1-SBM-3_01,esrs_ExplanationOfAnyPotentialDifferencesBetweenSignificantOpExAndCapExDisclosedUnderESRSE1AndKeyPerformanceIndicatorsDisclosedUnderCommissionDelegatedRegulationEU2021NO2178TextBlockExplanatory
E1-SBM-3_01,esrs_ExplanationOfNegativeMaterialityAssessmentForESRSE1ClimateChangeExplanatory
E1-SBM-3_02,esrs_ESRSE1ClimateChangeMember
E1-SBM-3_02,esrs_ExplanationOfAnyPotentialDifferencesBetweenSignificantOpExAndCapExDisclosedUnderESRSE1AndKeyPerformanceIndicatorsDisclosedUnderCommissionDelegatedRegulationEU2021NO2178TextBlockExplanatory
E1-SBM-3_02,esrs_ExplanationOfNegativeMaterialityAssessmentForESRSE1ClimateChangeExplanatory
E1-SBM-3_03,esrs_ESRSE1ClimateChangeMember
E1-SBM-3_03,esrs_ExplanationOfAnyPotentialDifferencesBetweenSignificantOpExAndCapExDisclosedUnderESRSE1AndKeyPerformanceIndicatorsDisclosedUnderCommissionDelegatedRegulationEU2021NO2178TextBlockExplanatory
E1-SBM-3_03,esrs_ExplanationOfNegativeMaterialityAssessmentForESRSE1ClimateChangeExplanatory
E1-SBM-3_04,esrs_ESRSE1ClimateChangeMember
E1-SBM-3_04,esrs_ExplanationOfAnyPotentialDifferencesBetweenSignificantOpExAndCapExDisclosedUnderESRSE1AndKeyPerformanceIndicatorsDisclosedUnderCommissionDelegatedRegulationEU2021NO2178TextBlockExplanatory
E1-SBM-3_04,esrs_ExplanationOfNegativeMaterialityAssessmentForESRSE1ClimateChangeExplanatory
E1-SBM-3_05,esrs_ESRSE1ClimateChangeMember
E1-SBM-3_05,esrs_ExplanationOfAnyPotentialDifferencesBetweenSignificantOpExAndCapExDisclosedUnderESRSE1AndKeyPerformanceIndicatorsDisclosedUnderCommissionDelegatedRegulationEU2021NO2178TextBlockExplanatory
E1-SBM-3_05,esrs_ExplanationOfNegativeMaterialityAssessmentForESRSE1ClimateChangeExplanatory
